Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,COLL BROCKPORT FINEARTS LOT G1,168 Holley St,,Brockport,NY,14420,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213812,-77.947162,8/8/23,183178,8/8/23 0:23,,,,1/27/21,J1772
ELEC,BEDFORD_EV KATONAH,50 Woods Bridge Road,,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.283003,-73.654762,8/8/23,261603,8/8/23 0:55,,,,5/30/23,J1772
ELEC,BEVERWYCK STATION 3,10 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.655716,-73.83983,8/8/23,164422,8/8/23 0:30,,,,7/22/20,J1772
ELEC,HABBERSTAD BMW BAY SHORE 01,596 Sunrise Hwy,,Bay Shore,NY,11706,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.726925,-73.283143,8/7/23,162462,8/7/23 23:58,,,,6/12/20,J1772
ELEC,Woodbury Common - Tesla Supercharger,498 Red Apple Court,,Central Valley,NY,10917,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.313038,-74.124907,7/1/23,257674,7/14/23 19:41,P,,,3/30/23,TESLA
ELEC,WHITE PLAINS EVSE4,1 Maple Ave,,White Plains,NY,10605,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.028316,-73.759354,8/8/23,197207,8/8/23 0:41,,,,10/7/21,J1772
ELEC,BURNS MGT SCH COMM BLDG 3,1 broom shop lane,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.741644,-73.787651,8/8/23,174713,8/8/23 0:24,,,,1/27/21,J1772
ELEC,"NY DCFC RIVERHEAD, NY",1791 Old Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.923448,-72.703416,8/8/23,170120,8/8/23 0:34,,,,12/12/20,CHADEMO J1772COMBO
ELEC,CORP COMM 3 STATION 4 CC3,Teleport Dr/Corp Commons Bldg,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.60401,-74.179524,8/8/23,252142,8/8/23 0:33,,,,1/26/23,J1772
ELEC,The Ridge - Lot A,2 Ridgeway Ln,,Troy,NY,12180,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.74424,-73.63613,7/12/22,223110,2/14/23 15:54,P,,,12/30/21,J1772
ELEC,ABELENORTHSIDE STATION 3,1712 US-9,,New York,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.864619,-73.770335,8/8/23,233117,8/8/23 0:22,,,,10/8/22,J1772
ELEC,LACROIX COURT LACROIX APTS 1,12 Lacroix Ct Dr,,Irondequoit,NY,14609,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.195473,-77.566644,8/8/23,220520,8/8/23 0:47,,,,6/3/22,J1772
ELEC,TSS ALBANY STATION 9 & 10,2 Commerce Park Dr,,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.833065,-73.903824,8/8/23,183227,8/8/23 0:24,,,,1/27/21,J1772
ELEC,Jericho Turnpike Shopping Center - Tesla Supercharger,271 Jericho Turnpike,,Syosset,NY,11791,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.811177,-73.506461,7/1/23,227704,7/14/23 19:41,P,,,9/12/22,TESLA
ELEC,2702 Queens Plaza South - Tesla Destination,2702 Queens Plaza S,,Long Island City,NY,11101,,718-864-2992  877-798-3752,E,,Public,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.749941,-73.939887,10/6/22,150653,1/18/23 15:15,P,,,5/21/18,TESLA
ELEC,William Henry Miller Inn - Tesla Destination,303 N Aurora St,,Ithaca,NY,14850,,607-256-4553  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.441678,-76.49534,10/6/22,114959,1/18/23 15:15,P,,,3/8/16,TESLA
ELEC,PANYNJ LGA WEST 3,LGA West Garage LaGuardia Airport,,East Elmhurst,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773009,-73.875324,8/8/23,162287,8/8/23 0:12,,,,6/12/20,J1772
ELEC,DeWitt Travel Plaza,DeWitt Travel Plaza,,Syracuse,NY,13206,,866-816-7584,E,,Public,,,,,4,,EV Connect,http://evconnect.com/,GPS,43.090998,-76.101429,8/8/23,190223,8/8/23 1:07,,,,3/31/21,CHADEMO J1772COMBO
ELEC,EVolve NY Preble,7073 Route 281,,Tully,NY,13159,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.74797,-76.13435,8/8/23,254328,8/8/23 1:02,,,,2/21/23,CHADEMO J1772COMBO
ELEC,RRH STATION 1,7 Ambulance Dr,,Clifton Springs,NY,14432,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.959206,-77.13544,8/8/23,218484,8/8/23 0:43,,,,5/19/22,J1772
ELEC,NORTHEAST IS STATION 1,880 Watervliet Shaker Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.738597,-73.820505,8/8/23,194320,8/8/23 0:40,,,,8/27/21,J1772
ELEC,Rochester Institute of Technology - Lot M,1 Lomb Memorial Dr,,Rochester,NY,14623,,585-475-5000,E,,Public,24 hours daily; access restricted to students and staff 5am-5pm; parking pass required,,,2,,,Non-Networked,,200-9,43.08779,-77.674413,3/8/23,75944,3/8/23 17:16,P,,,1/1/16,J1772
ELEC,ERIE COUNTY STATION ONE,6205 Main St,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960476,-78.720009,8/8/23,170241,8/8/23 0:31,,,,12/17/20,J1772
ELEC,RRH PORTLAND G1,Rochester General Hospital Dr,,Rochester,NY,14621,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.19334,-77.58572,8/8/23,156615,8/8/23 0:24,,,,5/22/20,J1772
ELEC,NATIONAL GRID HOMEWOOD SUITES,216 Wolf Road,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.725844,-73.799419,8/8/23,162200,8/8/23 0:14,,,,6/12/20,J1772
ELEC,Hamilton College-Babbitt Pavilion,1260 Green Apple Way,,Clinton,NY,13323,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.049038,-75.411693,8/8/23,230896,8/8/23 1:08,,,,9/30/22,J1772
ELEC,Broadway Commons Showcase Cinema,358 N. Broadway Commons,,Hicksville,NY,11801,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2,,,Volta,https://voltacharging.com/,GPS,40.7734,-73.533194,8/8/23,152208,8/8/23 1:11,,,,1/20/20,J1772
ELEC,515 River St,515 River St,,Troy,NY,12180,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.73822,-73.68705,9/14/22,225127,2/14/23 15:54,P,,,7/14/22,J1772
ELEC,Greymoor Way - Building 1,1106 Greymoor Way,,Baldwinsville,NY,13027,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.18182,-76.30039,7/12/22,223119,2/14/23 15:54,P,,,10/28/21,J1772
ELEC,CMH STATION 2,67 Prospect Ave,,Hudson,NY,12534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.246562,-73.778631,8/8/23,207592,8/8/23 0:43,,,,3/4/22,J1772
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,,New York,NY,10010,,646-230-7263  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742059,-73.992694,10/6/22,115147,1/18/23 15:15,P,,,1/21/16,J1772 TESLA
ELEC,iPark 245 East 63rd Street - Tesla Destination,245 East 63rd St,,New York,NY,10025,,212-752-0485  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.76332,-73.962938,10/6/22,115065,1/18/23 15:15,P,,,12/9/16,J1772 TESLA
ELEC,COURTYARD REPUB STATION 1,2 Marriott Plaza,,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.729075,-73.423159,8/8/23,223702,8/8/23 0:46,,,,7/19/22,J1772
ELEC,BURNS MGT THE SPRINGS #4,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094747,-73.743656,8/8/23,174329,8/8/23 0:19,,,,1/27/21,J1772
ELEC,Hannaford Supermarket - Tesla Supercharger,35  Hannaford Drive,,Red Hook,NY,12571,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.979442,-73.882161,7/1/23,214079,7/14/23 19:41,P,,,4/6/22,J1772COMBO TESLA
ELEC,Rivertowns Square,47-55 Hamilton St,,Dobbs Ferry,NY,10522,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2,,,Volta,https://voltacharging.com/,GPS,41.004221,-73.856147,8/8/23,187706,8/8/23 1:10,,,,4/12/21,J1772
ELEC,HUDSON PRESERVE BLDG 12 #10,1002 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.73136,-73.72597,8/8/23,144375,8/8/23 0:21,,,,9/3/19,J1772
ELEC,VOEASTROCHESTER EYER BUILDING,317 Main Street,,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.11301,-77.48586,8/8/23,223418,8/8/23 0:47,,,,7/13/22,J1772
ELEC,Railroad Museum of Long Island - Tesla Destination,416 Griffing Ave,,Riverhead,NY,11901,,631-727-7920  877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.920309,-72.666232,10/6/22,150537,1/18/23 15:15,P,,,8/28/19,TESLA
ELEC,Standard Parking 58 W 58th Street - Tesla Destination,58 W 58th St,,New York,NY,10019,,800-836-6666  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76476,-73.976153,10/6/22,115165,1/18/23 15:15,P,,,3/10/17,J1772 TESLA
ELEC,North Babylon Shopping Center - Tesla Supercharger,1261 Deer Park Avenue,,North Babylon,NY,11703,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.7395,-73.319849,7/1/23,233386,7/14/23 19:41,P,,,10/7/22,TESLA
ELEC,SUNY BUFFALO JACOBS 8,50 Augspurger Rd,,Buffalo,NY,14228,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.99886,-78.786981,8/8/23,182262,8/8/23 0:35,,,,1/27/21,J1772
ELEC,Court Square Municipal Parking Garage,45 Court Square,,Long Island,NY,11101,,866-816-7584,E,,Public,,,,7,3,,EV Connect,http://evconnect.com/,GPS,40.745475,-73.942225,8/8/23,224171,8/8/23 1:07,,,,7/16/22,CHADEMO J1772 J1772COMBO
ELEC,AAA WESTCENTRAL AAA L2 3,100 International Drive,,Amherst,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.978246,-78.730189,8/8/23,261206,8/8/23 0:54,,,,5/23/23,J1772
ELEC,Towne Place New Hartford - Tesla Destination,4760 Middle Settlement Rd,,Whitesboro,NY,13492,,315-732-2500  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.094687,-75.316682,10/6/22,115249,1/18/23 15:15,P,,,5/17/18,J1772 TESLA
ELEC,EP Building,1 Research Cir,Chargers are located in the parking lot to the north side of the Engineering Physics Bldg.,Niskayuna,NY,12309,,800-663-5633,E,,Public,24 hours daily,,,5,,,SemaCharge Network,https://semaconnect.com/,GPS,42.828911,-73.874212,6/21/23,148042,6/21/23 0:02,,,,11/5/18,J1772
ELEC,EVolveNY Malone,355 West Main St,,Malone,NY,12953,,855-900-7584,E,,Public,24 hours daily,,,,2,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,44.849516,-74.295277,8/8/23,186049,8/8/23 1:00,,,,3/10/21,CHADEMO J1772COMBO
ELEC,HTHCNY STATION 4,26 Corporate Dr,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.849283,-73.758677,8/8/23,260022,8/8/23 0:54,,,,4/28/23,J1772
ELEC,Stone Ridge Public Library,3700 Main St,,Stone Ridge,NY,12484,,845-687-7023,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,41.84944,-74.14296,3/7/22,167130,2/14/23 15:54,P,,,9/21/20,J1772
ELEC,AppleGreen Electric - Indian Castle Service Area,NYS Thruway Milepost 210 Eastbound,,Little Falls,NY,13365,,888-557-7099,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,4,,Non-Networked,,GPS,43.016172,-74.804118,4/6/23,256121,4/6/23 17:17,P,,,3/9/23,CHADEMO J1772COMBO
ELEC,TOWNOFHALFMOON JUSTICE 3,1 Halfmoon Town Plz,,Waterford,NY,12188,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.853043,-73.724504,8/8/23,256958,8/8/23 0:52,,,,3/24/23,J1772
ELEC,James Mitsubishi,1925 Black River Blvd,,Rome,NY,13440,,315-356-4444,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,43.237325,-75.436794,9/14/22,227083,2/14/23 15:54,P,,,8/26/22,J1772
ELEC,PHILLIPSHDWR PHILLIPS STA1,6517 NY-158,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.712869,-73.989768,8/8/23,196361,8/8/23 0:40,,,,9/25/21,J1772
ELEC,NORTHTOWN CENTE NORTHTOWN CENTE,1615 Amherst Manor Dr,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.995621,-78.783178,8/8/23,213340,8/8/23 0:45,,,,4/2/22,J1772
ELEC,COMPETITION BMW DCWB 4,599 Middle Country Rd,,Saint James,NY,11780,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.860426,-73.158461,8/8/23,306520,8/8/23 0:56,,,,8/8/23,J1772COMBO
ELEC,TOM HOMMOCKS RINK,74 Hommocks Rd,,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.933502,-73.74707,8/8/23,158512,8/8/23 0:30,,,,6/4/20,J1772
ELEC,RRH RIEDMAN CAMP 6,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.201918,-77.574566,8/8/23,173958,8/8/23 0:18,,,,1/27/21,J1772
ELEC,Price Chopper Plaza,1395 New Scotland Rd,,Slingerlands,NY,12159,,518-478-0688,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.638663,-73.857186,3/7/22,72970,2/14/23 15:54,P,,,1/25/16,J1772
ELEC,NATIONAL GRID SCHENECTADY CCC,NY-5,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.815176,-73.952875,8/8/23,162220,8/8/23 0:14,,,,6/12/20,J1772
ELEC,MUNI PARKIN LOT VILLAGE GENESEO,5 Chestnut St,,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.795196,-77.816084,8/8/23,162362,8/8/23 0:09,,,,6/12/20,J1772
ELEC,HW PATCHOGUE EV STATION 1,99 Waverly Ave,,Patchogue,NY,11772,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.768195,-73.02437,8/8/23,191588,8/8/23 0:39,,,,6/29/21,J1772
ELEC,Rapid Park - 44 State St,44 State St,,Brooklyn,NY,11201,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.6918,-73.99829,7/12/22,223100,2/14/23 15:54,P,,,10/28/21,J1772
ELEC,Icon Parking - Patriot Parking,376 Greenwich Street,,New York,NY,10013,,888-998-2546,E,,Public,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.719772,-74.010475,6/21/23,164680,6/21/23 0:01,,,,8/1/20,J1772
ELEC,CAR CHARGERS NUMBER 411,140 Nottingham Cir,,Jamesville,NY,13078,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.013283,-76.084335,8/8/23,180991,8/8/23 0:30,,,,1/27/21,J1772
ELEC,Prime Parking Systems - 155 E 68th Street - Tesla Destination,155 E 68th St,,New York,NY,10065,,212-327-2626  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767743,-73.963665,10/6/22,115024,1/18/23 15:15,P,,,7/23/15,J1772 TESLA
ELEC,Staples Plaza - Tesla Supercharger,3379 Crompond Road,,Yorktown Heights,NY,10589,,877-798-3752,E,,Public,24 hours daily,,,,12,,Tesla,https://www.tesla.com/supercharger,200-8,41.290501,-73.832487,7/1/23,149366,7/14/23 19:41,P,,,9/30/19,TESLA
ELEC,286WAE 39 SHERIDAN AVE,39 Sheridan Ave,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654384,-73.752844,8/8/23,186038,8/8/23 0:36,,,,3/10/21,J1772
ELEC,ATRIUM EVCHARGE EV4,451 Clifton Park Center Rd,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.85626,-73.785875,8/8/23,225563,8/8/23 0:45,,,,8/16/22,J1772
ELEC,WHITEFACE MT WHITEFACE 1,5021 Route 86,,Wilmington,NY,12997,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.359205,-73.858698,8/8/23,170744,8/8/23 0:35,,,,1/1/21,J1772
ELEC,14 HUDSON 14 HUDSON 1.2,14 Hudson Ave,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.30801,-73.645355,8/8/23,175127,8/8/23 0:26,,,,1/27/21,J1772
ELEC,CLARKSTOWN TOC 3 & 4,10 Maple Ave,,New City,NY,10956,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.147053,-73.9881,8/8/23,153177,8/8/23 0:26,,,,1/31/20,J1772
ELEC,South Lewis Senior High School,4264 East Rd,,Turin,NY,13473,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,SWTCH,https://swtchenergy.com/,GPS,43.636693,-75.394039,5/3/23,211921,5/3/23 20:36,P,,,3/17/22,J1772
ELEC,Home 2 Suites Queensbury - Tesla Destination,524 Aviation Rd,,Queensbury,NY,12804,,518-741-7600  877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.328248,-73.681635,10/6/22,115216,1/18/23 15:15,P,,,7/18/18,J1772 TESLA
ELEC,LIVEWELL GROUP 701 BAXTER,701 Baxter Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.608073,-73.849243,8/8/23,165397,8/8/23 0:30,,,,8/22/20,J1772
ELEC,PANYNJ JFK Y GARAGE 3,JFK Access Road JFK International Airport,,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645758,-73.779314,8/8/23,174643,8/8/23 0:22,,,,1/27/21,J1772
ELEC,TICONDEROGA TOWER AVE,1494 Mccormick St,,Ticonderoga,NY,12883,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.849277,-73.4222,8/8/23,154560,8/8/23 0:28,,,,3/19/20,J1772
ELEC,MAPLEWOODCC CHARGER RIGHT 4,100 Daniel Drive,,Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213528,-77.432935,8/8/23,240975,8/8/23 0:52,,,,1/6/23,J1772
ELEC,Peppermint's Restaurant - Tesla Destination,244 E Main St,,Avon,NY,14414,,585-226-2707  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.910916,-77.735802,10/6/22,114882,1/18/23 15:15,P,,,8/28/17,TESLA
ELEC,SKIDMORE ZANKEL,815 N Broadway,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.095194,-73.782384,8/8/23,123550,8/8/23 0:20,,,,6/5/19,J1772
ELEC,SWL SARANAC 1.2,234 Lake Flower Ave,,Saranac Lake,NY,12983,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.32277,-74.12322,8/8/23,181790,8/8/23 0:33,,,,1/27/21,J1772
ELEC,Irvington Public Library,"12 S Astor St,",,Irvington,NY,10533,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.039444,-73.872672,8/8/23,168428,8/8/23 1:07,,,,8/27/20,J1772
ELEC,TONAWANDA YPR GOLF DOME 1,175 Brompton Rd,,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.002586,-78.84064,8/8/23,149727,8/8/23 0:24,,,,12/5/19,J1772
ELEC,Plum Court Condominiums,526-528 Plum St.,,Syracuse,NY,13204,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.05612,-76.1574,11/10/22,233099,2/14/23 15:54,P,,,10/6/22,J1772
ELEC,Icon Parking 150 E 58th Street - Tesla Destination,150 E 58th St,,New York,NY,10155,,212-755-8678  877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76139,-73.968269,10/6/22,115019,1/18/23 15:15,P,,,4/30/16,J1772 TESLA
ELEC,ULSTER COUNTY COURTHOUSE 1,285 Wall Street,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932845,-74.020676,8/8/23,162171,8/8/23 0:15,,,,6/12/20,J1772
ELEC,449 East 49th Street,449 East 49th Street,,New York,NY,10022,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy,GPS,40.75267,-73.96482,7/12/22,223258,2/14/23 15:54,P,,,2/8/22,J1772
ELEC,Hannaford Supermarket,5 Maple Rd,,Voorheesville,NY,12186,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.649353,-73.923215,8/7/23,228381,8/7/23 23:56,,,,3/7/18,CHADEMO J1772COMBO
ELEC,Asa Ransom House - Tesla Destination,10529 Main St,,Clarence,NY,14031,,716-759-2315  877-798-3752,E,,Public,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.979717,-78.595724,10/6/22,114924,1/18/23 15:15,P,,,7/6/15,TESLA
ELEC,COLE GROUP HIGHLAND 2,10 Eastview Dr,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735958,-73.718442,8/8/23,260037,8/8/23 0:54,,,,4/28/23,J1772
ELEC,SU COMSTOCK GARAGE,549 Comstock Ave,,Syracuse,NY,13244,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.040997,-76.129796,8/8/23,252949,8/8/23 0:52,,,,2/1/23,J1772
ELEC,HARLEY SCHOOL HARLEY 1,1981 Clover St,,Rochester,NY,14618,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.1206,-77.548985,8/8/23,188099,8/8/23 0:37,,,,4/29/21,J1772
ELEC,Bay Ridge Municipal Parking Garage,8501 5th Ave,,Brooklyn,NY,11209,,866-816-7584,E,,Public,,,,5,,,EV Connect,http://evconnect.com/,GPS,40.621698,-74.02567,8/8/23,65288,8/8/23 1:07,,,,6/1/15,J1772
ELEC,FMCC FMCC 1,2805 NY-67,,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.983444,-74.29299,8/8/23,174638,8/8/23 0:24,,,,1/27/21,J1772
ELEC,Long Island Jewish Medical Center,270-05 76th Ave,,New Hyde Park,NY,11040,,866-816-7584,E,,Public,,,,8,,,EV Connect,http://evconnect.com/,GPS,40.753285,-73.70707,8/8/23,230801,8/8/23 1:07,,,,9/30/22,J1772
